date,SHA,YRS,NHG,EXC,PNF,SCC,MKM,TRM,ORO,NML,MHB,NAT,ISB,TLG,SJF
2016-04-23,1684.2055004906442,2892.654833309863,68.8872231779608,989.994793696311,3467.359017219791,67.79962328500739,944.0355946331786,541.0152059157049,4627.404793759885,1165.0051922411421,489.1129332264228,3934.532210011117,473.312651753762,3404.8652833577544,1527.5042304314434
2016-04-24,1758.920127219615,1858.3547428885363,76.94138987461133,739.8878850268557,0.0,46.79854153700123,754.1806424021859,339.9556922804177,2981.767228895822,817.744990965806,313.7593597914057,3228.4507868381,338.606290939975,2706.571346294977,1557.0861019395334
2016-04-25,856.8325699671514,1318.1678125000003,25.055336345652464,484.5950108398438,185.73843750000015,35.778964140508094,872.3725656993145,218.0933712890626,2469.435435799538,626.5300211618044,240.46580949025525,1634.5296173486327,335.9252310799285,1569.7207968750004,1184.8375
2016-04-26,1169.674906721245,647.7625000000003,35.09901226557023,126.40001171874997,727.9664218750004,37.63942069244118,608.4072285156249,202.47932031250002,1359.6193900535536,520.2081309857344,179.65127424681577,1866.2095525390623,193.30672051941906,462.9143750000003,0.0
2016-04-27,2026.444996286481,0.0,67.38957407088674,145.66234375,2031.278242382813,23.00207642426072,10.521328124999854,218.89656250000007,1966.6128541119497,391.7385199845778,179.0189089143367,986.6473203124997,92.63500892410161,436.97500000000036,906.7231250000004
2016-04-28,1225.002251369675,103.85375000000022,57.024565718526205,0.0,626.9280099414068,29.874710999200786,71.46562500000005,97.21249999999998,1303.4165990399451,83.24434592927332,185.1901508861343,1329.0440624999997,105.64941033439743,0.0,689.1066875000006
2016-04-29,678.691180006912,139.24006250000002,49.009368914454,148.79046874999995,418.8191180469157,22.737018647784623,0.0,0.0,229.12605301615622,63.98037397759276,124.2461090660911,0.0,72.18507082780798,578.1857812500002,374.4127105468756
2016-04-30,559.9499243317969,292.7644070312499,9.970717808700272,287.7868984375,670.6224105016286,23.540020159767153,3.9943750000002183,115.83687500000008,1323.336611368818,149.28959348928947,121.8336314228012,1817.4406249999997,47.14698132963076,380.32525781250024,819.6519175195317
2016-05-01,471.12153981815936,1043.01265578125,45.832363847243535,325.4500422851561,638.8213125907946,17.124346118667177,284.5775625000001,65.27915625000003,1425.0757369527755,73.98874971815076,108.82014207870401,1025.6881249999997,66.43029661656612,441.3713616210939,796.3451094494635
2016-05-02,495.79355656017196,137.26014867919912,46.91951074702004,134.93913200195288,152.34501628978842,13.31010391207262,292.0026785156251,154.23788789062507,1540.4884649911764,321.3542226682712,96.83258603103138,1001.342740234375,64.99003019796044,1131.7612202832033,794.301905553858
2016-05-03,709.2560408758609,955.2832589536865,37.275256022960846,409.52076427337624,652.199140068054,2.9433555806190412,525.692028339844,86.69873953125,1593.1595688301995,594.7103631886716,80.75144435787178,1857.191386230469,26.79405049170714,1123.8595737368778,1565.8699597519399
2016-05-04,1731.2523457103898,1003.3075331006803,22.850073801743992,829.2300253365752,1369.82882956295,3.182006033101672,680.0106168737796,229.59740655639644,1530.3287713985947,493.10832348521944,72.73129119769919,1928.4523699133306,54.7423092048291,1805.3771735584082,1541.403451351569
2016-05-05,492.28264147744903,1201.2006352940107,24.588169056348548,1052.4544991912564,2086.820914220729,17.461290306055858,1296.6690869682132,498.3293743679077,573.1131246344867,776.0841384516098,75.50680129480997,2231.245785746216,112.63667507696687,2125.761360804439,1665.437963187649
2016-05-06,1217.2373151107558,1168.6175756422722,53.51683425791738,1048.4838518252172,1220.1809302635493,54.88172431735768,1048.5918518285666,237.47256159581252,2851.97043879404,897.5270191248005,102.66090004844318,3009.6020196234062,169.20286682900678,2346.870017112299,1481.712372584465
2016-05-07,1218.4843102548712,1734.6330180778796,49.72077074889248,583.276557506133,892.7599825074549,55.579648544102895,808.6318133456712,234.6169492587121,3363.4616948111243,1166.6437127521283,155.47729481588453,3554.3551546241956,138.2910172709328,1494.0266860694555,1017.9108132788278
2016-05-08,909.6590816099952,2769.9197677580723,34.20882003496219,359.9309169183946,399.9413154320423,39.58971252550819,692.5390139686742,197.33483311320038,4467.274508431789,793.8697262543001,165.17226772747654,2482.2157848398915,59.08917902065684,1746.9708983367818,834.3015745232487
2016-05-09,1135.1682662992343,2197.189213487024,53.95810538881207,554.6215042828451,806.0596110163369,32.85420719119023,1032.8075180481574,168.83703279993506,2073.9033494685937,1033.846129983694,148.830619294168,2581.7985349334926,53.91316703577331,1542.0887974048683,1042.877973256313
